,tx,ty,tz,PL,Zlayer,angle
61,-0.000000,-0.000000,-0.000000,4,14,1
62,0.000000,-0.000000,0.000000,4,15,1
63,0.000001,-0.000003,0.000001,4,16,1
64,0.000028,-0.001853,0.000057,5,1,1
65,-0.000197,0.000755,-0.000394,5,2,1
66,-0.000155,-0.000584,-0.000310,5,3,1
67,0.000101,0.000096,0.000201,5,4,1
68,0.000003,-0.000002,0.000006,5,5,1
69,0.000000,0.000000,0.000000,5,6,1
70,-0.000000,0.000000,-0.000000,5,7,1
71,-0.000005,0.000001,-0.000010,5,8,1
72,-0.000231,-0.000439,-0.000461,5,9,1
73,0.000139,0.000521,0.000278,5,10,1
74,0.000099,-0.000647,0.000197,5,11,1
75,0.000092,0.001508,0.000184,5,12,1
76,-0.000002,0.000003,-0.000003,5,13,1
77,-0.000000,0.000000,-0.000000,5,14,1
78,0.000000,0.000000,0.000000,5,15,1
79,0.000001,-0.000001,0.000002,5,16,1
80,0.000072,-0.001891,0.000144,6,1,1
81,-0.000061,0.000683,-0.000122,6,2,1
82,-0.000096,0.000169,-0.000192,6,3,1
83,0.000214,-0.000124,0.000428,6,4,1
84,0.000005,-0.000001,0.000010,6,5,1
85,0.000000,0.000000,0.000000,6,6,1
86,-0.000000,0.000000,-0.000000,6,7,1
87,-0.000005,0.000002,-0.000011,6,8,1
88,-0.000056,0.000102,-0.000111,6,9,1
89,-0.000005,0.000484,-0.000010,6,10,1
90,0.000163,-0.000197,0.000327,6,11,1
91,0.000153,0.001534,0.000305,6,12,1
92,-0.000002,0.000001,-0.000005,6,13,1
93,-0.000000,-0.000000,-0.000000,6,14,1
94,0.000000,0.000000,0.000000,6,15,1
95,0.000001,-0.000001,0.000002,6,16,1
96,-0.000044,-0.001657,-0.000088,7,1,1
97,-0.000142,0.000983,-0.000285,7,2,1
98,-0.000173,-0.000265,-0.000347,7,3,1
99,0.000207,0.000177,0.000414,7,4,1
100,0.000006,-0.000001,0.000012,7,5,1
101,0.000000,0.000000,0.000000,7,6,1
102,-0.000000,0.000000,-0.000000,7,7,1
103,-0.000006,-0.000003,-0.000011,7,8,1
104,-0.000157,-0.000270,-0.000313,7,9,1
105,0.000141,0.000626,0.000281,7,10,1
106,-0.000021,-0.000462,-0.000042,7,11,1
107,0.000102,0.001635,0.000205,7,12,1
108,-0.000000,0.000001,-0.000001,7,13,1
109,-0.000000,0.000000,-0.000000,7,14,1
110,0.000000,-0.000000,0.000000,7,15,1
111,0.000001,-0.000003,0.000001,7,16,1
112,-0.000166,-0.001933,-0.000333,8,1,1
113,-0.000182,0.000537,-0.000364,8,2,1
114,-0.000231,-0.000349,-0.000461,8,3,1
115,0.000284,0.000338,0.000568,8,4,1
116,0.000007,-0.000001,0.000013,8,5,1
117,0.000000,-0.000000,0.000000,8,6,1
118,-0.000000,0.000000,-0.000000,8,7,1
119,-0.000006,-0.000002,-0.000012,8,8,1
120,-0.000367,-0.000281,-0.000734,8,9,1
121,0.000394,0.000242,0.000788,8,10,1
122,0.000321,-0.000544,0.000642,8,11,1
123,0.000124,0.001703,0.000247,8,12,1
124,-0.000002,0.000002,-0.000004,8,13,1
125,-0.000000,0.000000,-0.000000,8,14,1
126,0.000000,-0.000000,0.000000,8,15,1
127,0.000002,-0.000004,0.000004,8,16,1
128,-0.000186,-0.001458,-0.000372,9,1,1
129,-0.000145,0.000416,-0.000289,9,2,1
130,-0.000258,-0.000338,-0.000515,9,3,1
131,0.000113,0.000301,0.000226,9,4,1
132,0.000003,-0.000002,0.000007,9,5,1
133,0.000000,0.000000,0.000000,9,6,1
134,-0.000000,0.000000,-0.000000,9,7,1
135,-0.000006,-0.000004,-0.000011,9,8,1
136,-0.000431,-0.000074,-0.000861,9,9,1
137,0.000112,0.000350,0.000224,9,10,1
138,0.000131,-0.000469,0.000261,9,11,1
139,0.000084,0.001630,0.000169,9,12,1
140,-0.000001,0.000003,-0.000003,9,13,1
141,-0.000000,-0.000000,-0.000000,9,14,1
142,0.000000,0.000000,0.000000,9,15,1
143,0.000002,-0.000003,0.000003,9,16,1
144,-0.000092,-0.002134,-0.000184,10,1,1
145,0.000022,0.000777,0.000045,10,2,1
146,0.000039,-0.000596,0.000078,10,3,1
147,0.000350,0.000500,0.000700,10,4,1
148,0.000005,0.000001,0.000009,10,5,1
149,0.000000,-0.000000,0.000000,10,6,1
150,-0.000000,0.000000,-0.000000,10,7,1
151,-0.000005,0.000004,-0.000011,10,8,1
152,0.000007,-0.000596,0.000013,10,9,1
153,0.000037,0.000848,0.000073,10,10,1
154,0.000072,-0.000371,0.000143,10,11,1
155,0.000052,0.001066,0.000103,10,12,1
156,-0.000002,0.000004,-0.000003,10,13,1
157,-0.000000,-0.000000,-0.000000,10,14,1
158,0.000000,-0.000000,0.000000,10,15,1
159,0.000001,-0.000004,0.000002,10,16,1
160,0.000102,-0.001888,0.000203,11,1,1
161,-0.000018,0.000717,-0.000037,11,2,1
162,-0.000274,0.000082,-0.000547,11,3,1
163,0.000020,0.000167,0.000040,11,4,1
164,0.000006,0.000002,0.000012,11,5,1
165,0.000000,-0.000000,0.000000,11,6,1
166,-0.000000,0.000000,-0.000000,11,7,1
167,-0.000008,0.000005,-0.000015,11,8,1
168,-0.000383,0.000023,-0.000766,11,9,1
169,0.000007,0.000673,0.000014,11,10,1
170,0.000003,-0.000752,0.000006,11,11,1
171,0.000049,0.001494,0.000098,11,12,1
172,-0.000001,0.000001,-0.000001,11,13,1
173,-0.000000,-0.000000,-0.000000,11,14,1
174,0.000000,-0.000000,0.000000,11,15,1
175,0.000002,-0.000003,0.000003,11,16,1
176,-0.000180,-0.001461,-0.000360,12,1,1
177,0.000048,0.000750,0.000097,12,2,1
178,-0.000116,-0.000466,-0.000233,12,3,1
179,0.000117,0.000271,0.000234,12,4,1
180,0.000007,-0.000001,0.000014,12,5,1
181,0.000000,-0.000000,0.000001,12,6,1
182,-0.000000,0.000000,-0.000000,12,7,1
183,-0.000005,0.000005,-0.000010,12,8,1
184,-0.000081,-0.000043,-0.000162,12,9,1
185,-0.000108,0.000369,-0.000216,12,10,1
186,0.000074,-0.000492,0.000148,12,11,1
187,0.000284,0.001690,0.000568,12,12,1
188,0.000000,0.000003,0.000001,12,13,1
189,-0.000000,-0.000000,-0.000000,12,14,1
190,0.000000,0.000000,0.000000,12,15,1
191,0.000002,-0.000000,0.000004,12,16,1
192,-0.000157,-0.001518,-0.000314,13,1,1
193,-0.000046,0.000728,-0.000092,13,2,1
194,0.000096,-0.000384,0.000193,13,3,1
195,0.000255,0.000264,0.000510,13,4,1
196,0.000005,0.000001,0.000009,13,5,1
197,0.000000,-0.000000,0.000000,13,6,1
198,-0.000000,0.000000,-0.000000,13,7,1
199,-0.000004,-0.000004,-0.000008,13,8,1
200,-0.000232,-0.000509,-0.000465,13,9,1
201,-0.000222,0.000845,-0.000443,13,10,1
202,0.000071,-0.000727,0.000142,13,11,1
203,0.000151,0.001624,0.000302,13,12,1
204,-0.000000,0.000001,-0.000001,13,13,1
205,-0.000000,-0.000000,-0.000000,13,14,1
206,0.000000,0.000000,0.000000,13,15,1
207,0.000000,-0.000001,0.000000,13,16,1
208,-0.000352,-0.001271,-0.000705,14,1,1
209,-0.000023,0.000720,-0.000046,14,2,1
210,-0.000154,-0.000524,-0.000309,14,3,1
211,0.000183,-0.000289,0.000365,14,4,1
212,0.000007,-0.000001,0.000015,14,5,1
213,0.000000,-0.000000,0.000000,14,6,1
214,-0.000000,0.000000,-0.000000,14,7,1
215,-0.000005,-0.000003,-0.000010,14,8,1
216,-0.000225,-0.000240,-0.000451,14,9,1
217,0.000315,0.000413,0.000631,14,10,1
218,0.000159,-0.000806,0.000319,14,11,1
219,0.000067,0.001797,0.000134,14,12,1
220,0.000000,0.000003,0.000000,14,13,1
221,-0.000000,0.000000,-0.000000,14,14,1
222,0.000000,0.000000,0.000000,14,15,1
223,-0.000000,-0.000002,-0.000000,14,16,1
224,-0.000073,-0.002066,-0.000146,15,1,1
225,0.000000,0.000565,0.000000,15,2,1
226,0.000009,-0.000565,0.000019,15,3,1
227,0.000231,0.000370,0.000462,15,4,1
228,0.000005,0.000003,0.000010,15,5,1
229,0.000000,0.000000,0.000000,15,6,1
230,-0.000000,0.000000,-0.000000,15,7,1
231,-0.000006,-0.000002,-0.000012,15,8,1
232,-0.000259,-0.000481,-0.000518,15,9,1
233,0.000037,0.000866,0.000074,15,10,1
234,0.000088,-0.000474,0.000176,15,11,1
235,-0.000093,0.001668,-0.000186,15,12,1
236,-0.000000,0.000004,-0.000000,15,13,1
237,-0.000000,-0.000000,-0.000000,15,14,1
238,0.000000,0.000000,0.000000,15,15,1
239,-0.000000,-0.000001,-0.000000,15,16,1
240,-0.000290,-0.001549,-0.000581,16,1,1
241,-0.000058,0.000506,-0.000117,16,2,1
242,-0.000135,-0.000627,-0.000269,16,3,1
243,0.000242,0.000209,0.000484,16,4,1
244,0.000006,-0.000001,0.000012,16,5,1
245,0.000000,0.000000,0.000000,16,6,1
246,-0.000000,0.000000,-0.000000,16,7,1
247,-0.000004,-0.000001,-0.000008,16,8,1
248,-0.000158,-0.000617,-0.000317,16,9,1
249,0.000133,0.000826,0.000265,16,10,1
250,0.000139,-0.000422,0.000277,16,11,1
251,-0.000170,0.001482,-0.000339,16,12,1
252,-0.000001,0.000000,-0.000003,16,13,1
253,-0.000000,-0.000000,-0.000000,16,14,1
254,0.000000,0.000000,0.000000,16,15,1
255,0.000002,0.000001,0.000005,16,16,1
256,-0.000126,-0.001838,-0.000253,17,1,1
257,-0.000087,0.000930,-0.000174,17,2,1
258,-0.000185,-0.000247,-0.000370,17,3,1
259,0.000189,0.000524,0.000379,17,4,1
260,0.000005,0.000004,0.000010,17,5,1
261,0.000000,-0.000000,0.000000,17,6,1
262,-0.000000,0.000000,-0.000000,17,7,1
263,-0.000002,-0.000000,-0.000004,17,8,1
264,-0.000185,-0.000414,-0.000369,17,9,1
265,-0.000073,0.000605,-0.000146,17,10,1
266,0.000235,-0.000810,0.000469,17,11,1
267,-0.000007,0.001252,-0.000014,17,12,1
268,-0.000001,-0.000001,-0.000003,17,13,1
269,-0.000000,-0.000000,-0.000000,17,14,1
270,0.000000,0.000000,0.000000,17,15,1
271,0.000001,-0.000003,0.000001,17,16,1
272,-0.000229,-0.002463,-0.000458,18,1,1
273,-0.000080,0.000932,-0.000160,18,2,1
274,-0.000176,-0.000598,-0.000352,18,3,1
275,0.000069,-0.000214,0.000137,18,4,1
276,0.000002,0.000005,0.000004,18,5,1
277,0.000000,-0.000000,0.000000,18,6,1
278,-0.000000,-0.000000,-0.000000,18,7,1
279,-0.000008,-0.000002,-0.000015,18,8,1
280,-0.000036,-0.000267,-0.000072,18,9,1
281,0.000342,0.000335,0.000685,18,10,1
282,0.000057,-0.000607,0.000114,18,11,1
283,0.000086,0.001824,0.000172,18,12,1
284,-0.000001,0.000000,-0.000002,18,13,1
285,-0.000000,-0.000000,-0.000000,18,14,1
286,0.000000,-0.000000,0.000000,18,15,1
287,0.000001,-0.000003,0.000002,18,16,1
288,0.000080,-0.001512,0.000159,19,1,1
289,-0.000019,0.000652,-0.000039,19,2,1
290,-0.000131,-0.000125,-0.000261,19,3,1
291,0.000499,0.000599,0.000997,19,4,1
292,0.000005,0.000005,0.000009,19,5,1
293,0.000000,-0.000000,0.000000,19,6,1
294,-0.000000,0.000000,-0.000000,19,7,1
295,-0.000007,0.000005,-0.000013,19,8,1
296,-0.000539,0.000141,-0.001079,19,9,1
297,-0.000045,0.000380,-0.000091,19,10,1
298,0.000160,-0.000779,0.000319,19,11,1
299,-0.000138,0.001846,-0.000277,19,12,1
300,-0.000002,0.000002,-0.000003,19,13,1
301,-0.000000,-0.000000,-0.000000,19,14,1
302,0.000000,0.000000,0.000000,19,15,1
303,0.000002,-0.000000,0.000004,19,16,1
304,-0.000204,-0.001781,-0.000409,20,1,1
305,-0.000116,0.000745,-0.000233,20,2,1
306,-0.000276,-0.000410,-0.000552,20,3,1
307,0.000172,0.000259,0.000343,20,4,1
308,0.000006,-0.000008,0.000011,20,5,1
309,0.000000,-0.000000,0.000000,20,6,1
310,-0.000000,-0.000000,-0.000000,20,7,1
311,-0.000004,-0.000001,-0.000008,20,8,1
312,-0.000244,-0.000300,-0.000488,20,9,1
313,0.000060,0.000030,0.000120,20,10,1
314,0.000028,-0.000812,0.000055,20,11,1
315,0.000100,0.001456,0.000200,20,12,1
316,-0.000002,0.000001,-0.000003,20,13,1
317,-0.000000,-0.000000,-0.000000,20,14,1
318,0.000000,0.000000,0.000000,20,15,1
319,0.000001,-0.000002,0.000002,20,16,1
320,-0.000212,-0.002146,-0.000425,21,1,1
321,0.000079,0.000930,0.000158,21,2,1
322,-0.000181,-0.000515,-0.000363,21,3,1
323,0.000132,0.000518,0.000263,21,4,1
324,0.000007,0.000002,0.000013,21,5,1
325,0.000000,-0.000000,0.000000,21,6,1
326,-0.000000,0.000000,-0.000000,21,7,1
327,-0.000006,-0.000004,-0.000012,21,8,1
328,-0.000248,-0.000224,-0.000497,21,9,1
329,0.000225,0.000416,0.000451,21,10,1
330,0.000145,-0.000812,0.000291,21,11,1
331,0.000160,0.001252,0.000321,21,12,1
332,-0.000000,0.000003,-0.000001,21,13,1
333,-0.000000,0.000000,-0.000000,21,14,1
334,0.000000,0.000000,0.000000,21,15,1
335,0.000000,-0.000003,0.000001,21,16,1
336,-0.000236,-0.002278,-0.000471,22,1,1
337,-0.000157,0.000872,-0.000314,22,2,1
338,0.000260,-0.000374,0.000520,22,3,1
339,0.000236,0.000310,0.000473,22,4,1
340,0.000006,0.000001,0.000011,22,5,1
341,0.000000,-0.000000,0.000000,22,6,1
342,-0.000000,0.000000,-0.000000,22,7,1
343,-0.000005,-0.000001,-0.000010,22,8,1
344,-0.000309,-0.000569,-0.000619,22,9,1
345,0.000182,0.001027,0.000364,22,10,1
346,0.000158,-0.000236,0.000317,22,11,1
347,0.000136,0.001470,0.000272,22,12,1
348,-0.000001,0.000006,-0.000002,22,13,1
349,-0.000000,0.000000,-0.000000,22,14,1
350,0.000000,-0.000000,0.000000,22,15,1
351,0.000003,-0.000003,0.000005,22,16,1
352,-0.000029,-0.002071,-0.000059,23,1,1
353,-0.000232,0.000839,-0.000463,23,2,1
354,-0.000105,-0.000591,-0.000211,23,3,1
355,0.000193,0.000223,0.000386,23,4,1
356,0.000005,0.000000,0.000011,23,5,1
357,0.000000,-0.000000,0.000000,23,6,1
358,-0.000000,0.000000,-0.000000,23,7,1
359,-0.000003,-0.000005,-0.000007,23,8,1
360,-0.000155,0.000041,-0.000311,23,9,1
361,0.000108,0.000437,0.000216,23,10,1
362,-0.000064,-0.000302,-0.000129,23,11,1
363,0.000074,0.001849,0.000148,23,12,1
364,-0.000001,0.000001,-0.000003,23,13,1
365,-0.000000,-0.000000,-0.000000,23,14,1
366,0.000000,0.000000,0.000000,23,15,1
367,0.000001,-0.000002,0.000002,23,16,1
368,-0.000229,-0.002035,-0.000457,24,1,1
369,0.000050,0.001129,0.000100,24,2,1
370,-0.000116,-0.000593,-0.000232,24,3,1
371,0.000240,0.000681,0.000479,24,4,1
372,0.000004,-0.000001,0.000008,24,5,1
373,0.000000,0.000000,0.000000,24,6,1
374,-0.000000,0.000000,-0.000000,24,7,1
375,-0.000004,0.000002,-0.000007,24,8,1
376,-0.000185,-0.000675,-0.000370,24,9,1
377,0.000004,0.001051,0.000007,24,10,1
378,0.000201,-0.000446,0.000402,24,11,1
379,0.000064,0.001963,0.000129,24,12,1
380,-0.000002,0.000004,-0.000005,24,13,1
381,-0.000000,0.000000,-0.000000,24,14,1
382,0.000000,0.000000,0.000000,24,15,1
383,0.000001,-0.000005,0.000002,24,16,1
384,-0.000038,-0.001884,-0.000076,25,1,1
385,-0.000113,0.000257,-0.000225,25,2,1
386,-0.000304,-0.000553,-0.000607,25,3,1
387,0.000134,0.000081,0.000267,25,4,1
388,0.000006,0.000007,0.000012,25,5,1
389,-0.000000,0.000000,-0.000000,25,6,1
390,-0.000000,0.000000,-0.000000,25,7,1
391,-0.000003,-0.000002,-0.000006,25,8,1
392,-0.000095,-0.000709,-0.000191,25,9,1
393,0.000114,0.000598,0.000227,25,10,1
394,0.000318,-0.000282,0.000636,25,11,1
395,0.000127,0.001047,0.000254,25,12,1
396,-0.000001,0.000003,-0.000001,25,13,1
397,-0.000000,-0.000000,-0.000000,25,14,1
398,0.000000,0.000000,0.000000,25,15,1
399,0.000001,-0.000001,0.000002,25,16,1
400,-0.000111,-0.002224,-0.000222,26,1,1
401,0.000098,0.000453,0.000197,26,2,1
402,0.000139,-0.000480,0.000279,26,3,1
403,0.000074,0.000086,0.000147,26,4,1
404,0.000006,-0.000003,0.000012,26,5,1
405,0.000000,-0.000000,0.000000,26,6,1
406,-0.000000,0.000000,-0.000000,26,7,1
407,-0.000007,0.000000,-0.000013,26,8,1
408,-0.000350,-0.000419,-0.000700,26,9,1
409,0.000175,0.000340,0.000350,26,10,1
410,-0.000161,-0.000252,-0.000321,26,11,1
411,0.000220,0.001711,0.000439,26,12,1
412,-0.000003,0.000001,-0.000005,26,13,1
413,-0.000000,0.000000,-0.000000,26,14,1
414,0.000000,0.000000,0.000000,26,15,1
415,0.000000,-0.000004,0.000001,26,16,1
416,0.000083,-0.001817,0.000167,27,1,1
417,-0.000103,0.001142,-0.000206,27,2,1
418,-0.000105,-0.000481,-0.000209,27,3,1
419,-0.000020,0.000766,-0.000039,27,4,1
420,0.000003,0.000003,0.000005,27,5,1
421,0.000000,-0.000000,0.000000,27,6,1
422,-0.000000,0.000000,-0.000000,27,7,1
423,-0.000001,0.000000,-0.000003,27,8,1
424,-0.000333,-0.000091,-0.000666,27,9,1
425,0.000192,0.000425,0.000383,27,10,1
426,0.000250,-0.000774,0.000500,27,11,1
427,-0.000141,0.001753,-0.000282,27,12,1
428,-0.000002,0.000003,-0.000003,27,13,1
429,-0.000000,0.000000,-0.000000,27,14,1
430,0.000000,-0.000000,0.000000,27,15,1
431,0.000001,-0.000005,0.000001,27,16,1
432,-0.000391,-0.001796,-0.000783,28,1,1
433,-0.000183,0.000801,-0.000367,28,2,1
434,-0.000134,-0.000504,-0.000267,28,3,1
435,0.000113,0.000547,0.000226,28,4,1
436,0.000005,-0.000005,0.000009,28,5,1
437,0.000000,-0.000000,0.000000,28,6,1
438,-0.000000,0.000000,-0.000000,28,7,1
439,-0.000007,0.000002,-0.000013,28,8,1
440,-0.000177,-0.000424,-0.000354,28,9,1
441,0.000194,0.001063,0.000388,28,10,1
442,-0.000068,-0.000962,-0.000135,28,11,1
443,0.000374,0.000640,0.000749,28,12,1
444,-0.000001,0.000003,-0.000002,28,13,1
445,-0.000000,-0.000000,-0.000000,28,14,1
446,0.000000,-0.000000,0.000000,28,15,1
447,-0.000000,-0.000007,-0.000000,28,16,1
448,0.000121,-0.001857,0.000243,29,1,1
449,0.000067,0.000748,0.000134,29,2,1
450,-0.000130,0.000124,-0.000260,29,3,1
451,0.000433,0.000269,0.000866,29,4,1
452,0.000005,-0.000002,0.000010,29,5,1
453,0.000000,-0.000000,0.000000,29,6,1
454,-0.000000,0.000000,-0.000000,29,7,1
455,-0.000006,0.000000,-0.000012,29,8,1
456,-0.000561,-0.000323,-0.001123,29,9,1
457,0.000012,0.000340,0.000023,29,10,1
458,0.000001,-0.000278,0.000002,29,11,1
459,0.000155,0.001437,0.000310,29,12,1
460,-0.000001,-0.000004,-0.000001,29,13,1
461,-0.000000,-0.000000,-0.000000,29,14,1
462,0.000000,-0.000000,0.000000,29,15,1
463,0.000001,-0.000008,0.000003,29,16,1
464,-0.000118,-0.001813,-0.000237,30,1,1
465,-0.000190,0.000941,-0.000381,30,2,1
466,0.000007,-0.000791,0.000013,30,3,1
467,-0.000080,0.000046,-0.000160,30,4,1
468,0.000004,-0.000002,0.000009,30,5,1
469,0.000000,0.000000,0.000000,30,6,1
470,-0.000000,0.000000,-0.000000,30,7,1
471,-0.000007,0.000001,-0.000014,30,8,1
472,-0.000462,-0.000352,-0.000925,30,9,1
473,0.000345,0.000454,0.000691,30,10,1
474,0.000255,-0.000270,0.000509,30,11,1
475,0.000457,0.001823,0.000913,30,12,1
476,-0.000002,0.000007,-0.000004,30,13,1
477,-0.000000,0.000000,-0.000000,30,14,1
478,0.000000,-0.000000,0.000000,30,15,1
479,0.000001,-0.000005,0.000003,30,16,1
480,-0.000007,-0.001579,-0.000015,31,1,1
481,-0.000231,0.000583,-0.000461,31,2,1
482,-0.000229,-0.000278,-0.000459,31,3,1
483,0.000360,-0.000531,0.000721,31,4,1
484,0.000006,-0.000008,0.000012,31,5,1
485,0.000000,-0.000000,0.000000,31,6,1
486,-0.000000,0.000000,-0.000000,31,7,1
487,-0.000007,0.000002,-0.000015,31,8,1
488,-0.000332,-0.000439,-0.000665,31,9,1
489,0.000079,0.000656,0.000159,31,10,1
490,0.000001,-0.000347,0.000003,31,11,1
491,0.000168,0.001897,0.000337,31,12,1
492,-0.000001,0.000003,-0.000003,31,13,1
493,-0.000000,-0.000000,-0.000000,31,14,1
494,0.000000,0.000000,0.000000,31,15,1
495,0.000000,-0.000002,0.000001,31,16,1
496,0.000095,-0.001721,0.000189,32,1,1
497,-0.000139,0.000484,-0.000278,32,2,1
498,-0.000113,0.000056,-0.000227,32,3,1
499,0.000196,0.000344,0.000392,32,4,1
500,0.000005,-0.000002,0.000010,32,5,1
501,0.000000,0.000000,0.000000,32,6,1
502,-0.000000,0.000000,-0.000000,32,7,1
503,-0.000004,-0.000004,-0.000007,32,8,1
504,-0.000172,-0.000692,-0.000345,32,9,1
505,-0.000033,0.000548,-0.000066,32,10,1
506,0.000116,-0.000416,0.000231,32,11,1
507,0.000170,0.001644,0.000339,32,12,1
508,-0.000001,-0.000002,-0.000003,32,13,1
509,-0.000000,-0.000000,-0.000000,32,14,1
510,0.000000,0.000000,0.000000,32,15,1
511,-0.000001,-0.000004,-0.000001,32,16,1
512,-0.000248,-0.001742,-0.000496,33,1,1
513,0.000063,0.000721,0.000126,33,2,1
514,-0.000038,-0.000250,-0.000075,33,3,1
515,0.000127,0.000027,0.000254,33,4,1
516,-0.000000,-0.000005,-0.000000,33,5,1
517,0.000000,-0.000000,0.000000,33,6,1
518,-0.000000,0.000000,-0.000000,33,7,1
519,-0.000005,0.000001,-0.000011,33,8,1
520,0.000100,-0.000101,0.000200,33,9,1
521,0.000067,0.000992,0.000134,33,10,1
522,-0.000078,-0.001280,-0.000155,33,11,1
523,0.000435,0.002043,0.000870,33,12,1
524,-0.000000,0.000004,-0.000001,33,13,1
525,-0.000000,0.000000,-0.000000,33,14,1
526,0.000000,-0.000000,0.000000,33,15,1
527,-0.000001,-0.000006,-0.000002,33,16,1
528,-0.000110,-0.001357,-0.000219,34,1,1
529,-0.000085,0.000436,-0.000170,34,2,1
530,-0.000248,-0.000654,-0.000496,34,3,1
531,0.000248,0.000487,0.000495,34,4,1
532,0.000004,0.000003,0.000008,34,5,1
533,0.000000,-0.000000,0.000000,34,6,1
534,-0.000000,0.000000,-0.000000,34,7,1
535,-0.000007,0.000003,-0.000014,34,8,1
536,-0.000375,-0.000973,-0.000750,34,9,1
537,-0.000031,-0.000143,-0.000062,34,10,1
538,0.000019,-0.000306,0.000038,34,11,1
539,-0.000167,0.002191,-0.000335,34,12,1
540,-0.000002,0.000004,-0.000004,34,13,1
541,-0.000000,-0.000000,-0.000000,34,14,1
542,0.000000,-0.000000,0.000000,34,15,1
543,0.000001,-0.000005,0.000002,34,16,1
544,0.000241,-0.002214,0.000483,35,1,1
545,-0.000303,0.000632,-0.000606,35,2,1
546,-0.000176,-0.000344,-0.000351,35,3,1
547,0.000265,-0.000796,0.000531,35,4,1
548,0.000007,-0.000001,0.000013,35,5,1
549,0.000000,-0.000000,0.000000,35,6,1
550,-0.000000,0.000000,-0.000000,35,7,1
551,-0.000007,0.000000,-0.000014,35,8,1
552,-0.000171,-0.000155,-0.000341,35,9,1
553,0.000226,0.001357,0.000452,35,10,1
554,0.000218,-0.000195,0.000437,35,11,1
555,0.000144,0.001246,0.000288,35,12,1
556,-0.000002,-0.000002,-0.000005,35,13,1
557,-0.000000,-0.000000,-0.000000,35,14,1
558,0.000000,-0.000000,0.000000,35,15,1
559,0.000002,-0.000003,0.000004,35,16,1
560,-0.000011,-0.001733,-0.000022,36,1,1
561,-0.000198,0.001409,-0.000395,36,2,1
562,-0.000062,-0.000151,-0.000124,36,3,1
563,0.000120,-0.000005,0.000240,36,4,1
564,0.000003,-0.000003,0.000007,36,5,1
565,0.000000,-0.000000,0.000001,36,6,1
566,-0.000000,0.000000,-0.000000,36,7,1
567,-0.000005,0.000001,-0.000009,36,8,1
568,-0.000259,0.000146,-0.000517,36,9,1
