,tx,ty,tz,PL,Zlayer,angle
163,0.000110,-0.000061,0.000219,10,2,1
164,0.000294,-0.000030,0.000587,10,3,1
165,-0.000144,0.000523,-0.000288,10,4,1
166,0.000084,0.000187,0.000168,10,5,1
167,-0.000132,0.000334,-0.000265,10,6,1
168,-0.000364,0.000325,-0.000729,10,7,1
169,0.000008,-0.000072,0.000017,10,8,1
170,0.000005,-0.000012,0.000010,10,9,1
171,0.000001,-0.000001,0.000003,10,10,1
172,0.000004,-0.000001,0.000007,10,11,1
173,0.000000,0.000000,0.000001,10,12,1
174,-0.000002,-0.000003,-0.000005,10,13,1
175,0.000000,0.000000,0.000000,10,14,1
176,-0.000000,-0.000000,-0.000000,10,15,1
177,0.000000,0.000000,0.000000,10,16,1
178,-0.000000,-0.000000,-0.000000,10,17,1
179,-0.000000,0.000000,-0.000001,10,18,1
180,0.000046,-0.000214,0.000093,11,1,1
181,-0.000246,0.000574,-0.000492,11,2,1
182,0.000045,0.000263,0.000091,11,3,1
183,-0.000003,-0.000148,-0.000006,11,4,1
184,0.000009,-0.000282,0.000018,11,5,1
185,0.000029,0.000363,0.000057,11,6,1
186,-0.000430,0.000377,-0.000859,11,7,1
187,-0.000001,-0.000040,-0.000002,11,8,1
188,0.000004,-0.000002,0.000009,11,9,1
189,0.000002,-0.000001,0.000004,11,10,1
190,0.000003,-0.000000,0.000006,11,11,1
191,0.000000,-0.000000,0.000001,11,12,1
192,-0.000003,-0.000001,-0.000006,11,13,1
193,0.000000,0.000000,0.000000,11,14,1
194,-0.000000,-0.000000,-0.000000,11,15,1
195,0.000000,0.000000,0.000000,11,16,1
196,-0.000000,-0.000000,-0.000000,11,17,1
197,-0.000001,0.000001,-0.000001,11,18,1
198,0.000224,0.000739,0.000448,12,1,1
199,0.000243,0.000284,0.000487,12,2,1
200,0.000145,-0.000087,0.000290,12,3,1
201,0.000021,-0.000441,0.000043,12,4,1
202,0.000075,0.000425,0.000150,12,5,1
203,-0.000264,0.000076,-0.000529,12,6,1
204,-0.000064,0.000635,-0.000129,12,7,1
205,0.000012,0.000005,0.000024,12,8,1
206,0.000010,-0.000002,0.000020,12,9,1
207,0.000002,-0.000001,0.000004,12,10,1
208,0.000005,-0.000001,0.000010,12,11,1
209,0.000000,0.000000,0.000001,12,12,1
210,-0.000003,-0.000003,-0.000006,12,13,1
211,0.000000,0.000000,0.000000,12,14,1
212,-0.000000,-0.000000,-0.000000,12,15,1
