,tx,ty,tz,PL,Zlayer,angle
124,5.950850000000002e-10,4.0645856000000006e-09,1.1902158e-09,7,17,1
125,7.811126400000005e-08,1.2219147399999998e-06,1.5622744800000024e-07,7,18,1
126,-0.00014948943400000002,-0.00010250387600000001,-0.000298982138,8,1,1
127,-7.661296000000002e-05,8.292995799999997e-05,-0.00015322726,8,2,1
128,-0.00011302614000000001,0.00047881515,-0.00022605025999999996,8,3,1
129,0.000106029754,-0.000111468606,0.000212057226,8,4,1
130,0.00019811229399999998,8.081200800000003e-05,0.00039622758399999997,8,5,1
131,0.0003174644999999999,-0.00039448920400000004,0.0006349301419999999,8,6,1
132,0.00044044694740000013,-0.0001692919338,0.0008808909938,8,7,1
133,5.7932411400000004e-06,6.0880386600000006e-05,1.1586623200000001e-05,8,8,1
134,-1.0110014e-06,1.915973724e-05,-2.02203522e-06,8,9,1
135,-3.094608380000001e-07,2.8039641880000003e-06,-6.189122760000003e-07,8,10,1
136,-3.24413252e-06,6.813351999999999e-07,-6.4883773e-06,8,11,1
137,-3.097696602e-07,5.22934946e-07,-6.195359783999999e-07,8,12,1
138,2.939168688e-06,-9.728465600000001e-08,5.878341297999999e-06,8,13,1
139,-1.1076000200000001e-08,-3.0207292000000007e-09,-2.21518902e-08,8,14,1
140,2.8186026000000002e-11,6.8346772e-12,5.6371768e-11,8,15,1
141,0.0,0.0,0.0,8,16,1
142,1.3710692e-09,3.7674132e-09,2.7421132000000004e-09,8,17,1
143,4.777409380000001e-07,1.0091439839999997e-06,9.555065599999997e-07,8,18,1
144,-3.5451801999999983e-05,-0.00028884364,-7.090695800000005e-05,9,1,1
145,-0.0001306901966,-0.00010110828,-0.000261380804,9,2,1
146,-7.726067999999997e-05,-4.974790799999998e-05,-0.00015452382000000003,9,3,1
147,-0.000202855656,-3.994178000000004e-05,-0.00040570996,9,4,1
148,-1.1445371799999997e-05,-0.00018133988000000004,-2.2894677999999976e-05,9,5,1
149,0.00020913307599999996,-0.0005418301,0.00041826358799999997,9,6,1
150,-4.719542400000017e-06,-0.0005649845479999999,-9.438811999999988e-06,9,7,1
151,-6.853260259999999e-06,5.841910519999998e-05,-1.3706083519999997e-05,9,8,1
152,-4.55002074e-06,1.214746322e-05,-9.09994064e-06,9,9,1
153,-2.42265486e-06,1.9684026700000002e-06,-4.8452852e-06,9,10,1
154,-3.856242778e-06,3.0136164000000017e-07,-7.712535950000002e-06,9,11,1
155,-3.34812054e-07,2.0506458179999997e-07,-6.69625074e-07,9,12,1
156,2.8701267600000004e-06,1.879208438e-06,5.7402574e-06,9,13,1
157,-1.1472238400000003e-08,-1.0103904000000004e-09,-2.2944448399999998e-08,9,14,1
158,2.8121397199999998e-11,-7.133999999999999e-13,5.62427346e-11,9,15,1
159,0.0,0.0,0.0,9,16,1
160,2.4747371999999996e-09,-1.5146344000000001e-09,4.9494778e-09,9,17,1
161,1.30379848e-06,1.5585355199999998e-07,2.6076022600000004e-06,9,18,1
162,0.000192621314,-0.00047692981199999997,0.00038524426599999994,10,1,1
163,0.00013943387000000005,-0.00021355466479999998,0.0002788635,10,2,1
164,-0.000240990162,5.039581199999998e-05,-0.000481977342,10,3,1
165,-0.00012858680599999998,0.000112018388,-0.00025716936,10,4,1
166,0.00015220938000000005,0.00019044413999999996,0.0003044270599999999,10,5,1
167,4.660920800000001e-05,0.0004867238000000002,9.322143600000003e-05,10,6,1
168,0.0003708711960000001,-0.0004098806302,0.0007417399240000003,10,7,1
169,-1.1031924000000001e-05,7.077427059999999e-05,-2.20638098e-05,10,8,1
170,-7.7740042e-06,1.204499962e-05,-1.5547987599999998e-05,10,9,1
171,-2.9936483739999995e-06,2.88520248e-06,-5.9873411e-06,10,10,1
172,-4.5890449800000006e-06,-3.8905049999999986e-07,-9.17809892e-06,10,11,1
173,-3.57387804e-07,-2.5125996000000005e-07,-7.147701860000001e-07,10,12,1
174,2.559064926e-06,7.11690076e-07,5.118139633999999e-06,10,13,1
175,-1.18105738e-08,-6.1819581999999994e-09,-2.3621319000000003e-08,10,14,1
176,2.8921583599999995e-11,8.049963200000002e-12,5.784358799999998e-11,10,15,1
177,0.0,0.0,0.0,10,16,1
178,4.720156000000004e-10,3.3767187999999995e-09,9.440329999999998e-10,10,17,1
179,8.1185394e-07,-9.529975e-07,1.6237177999999994e-06,10,18,1
180,-6.399218400000002e-05,-0.00033597715200000004,-0.00012797840200000002,11,1,1
181,-6.975927800000002e-05,0.0006678493880000002,-0.00013951811400000002,11,2,1
182,-0.00023928742000000006,-4.1264160000000015e-05,-0.00047857534,11,3,1
183,0.00013334808400000003,-0.00019017388799999997,0.000266696648,11,4,1
184,-8.762186460000001e-05,-0.00027419813800000006,-0.00017524678800000002,11,5,1
185,0.00041622003999999997,-9.338237999999998e-05,0.0008324388000000001,11,6,1
186,-9.611772500000005e-05,-0.00018888068821999994,-0.00019223143600000006,11,7,1
187,6.212917399999999e-06,7.704088420000001e-05,1.2425890000000005e-05,11,8,1
188,-3.58366416e-06,1.8120475280000004e-05,-7.167303500000002e-06,11,9,1
189,-2.2293543e-06,1.9681482800000002e-07,-4.4587575e-06,11,10,1
190,-4.63854184e-06,1.0149737000000003e-06,-9.2771592e-06,11,11,1
191,-5.431987e-07,-2.0852082e-07,-1.0864068800000003e-06,11,12,1
192,3.0380490199999995e-06,2.469511e-06,6.076105739999999e-06,11,13,1
193,-1.1633399999999999e-08,-6.26506e-09,-2.3266833800000002e-08,11,14,1
194,2.6837885999999996e-11,1.9075713200000004e-11,5.3675524000000003e-11,11,15,1
195,0.0,0.0,0.0,11,16,1
196,-5.914639999999997e-10,-1.412908e-09,-1.1830018e-09,11,17,1
197,1.1122781999999996e-07,-1.088531248e-06,2.2245947999999988e-07,11,18,1
198,0.00020733278199999998,-0.0008092411200000001,0.000414664494,12,1,1
199,7.1973966e-05,-7.175796000000001e-05,0.00014394812,12,2,1
200,7.410044000000001e-06,-0.00035670026,1.4828702000000017e-05,12,3,1
201,-0.00026508973200000004,0.0006702046119999999,-0.000530180244,12,4,1
202,0.00039895722919999993,-0.00027869908,0.000797919746,12,5,1
203,-1.6025164000000002e-05,0.0008762063000000004,-3.2051606000000034e-05,12,6,1
204,0.00017662892660000003,-0.000828765188,0.00035325202140000007,12,7,1
205,-6.917824000000006e-07,6.56673082e-05,-1.3838698000000003e-06,12,8,1
206,6.125879999999994e-08,1.4276066399999999e-05,1.2257900000000064e-07,12,9,1
207,-7.088799599999999e-07,1.324535404e-06,-1.41773908e-06,12,10,1
208,-3.977272260000001e-06,-1.3711065199999998e-06,-7.954619359999999e-06,12,11,1
209,-3.5099518339999993e-07,-1.2190906e-07,-7.019901606e-07,12,12,1
210,2.23894414e-06,1.09157188e-06,4.4778878000000006e-06,12,13,1
211,-1.0273798599999999e-08,-2.7554632e-09,-2.0547624799999996e-08,12,14,1
212,2.6254246000000005e-11,9.2652288e-12,5.2508834e-11,12,15,1
213,0.0,0.0,0.0,12,16,1
214,1.1729765999999998e-09,-1.9296898000000005e-09,2.3459150000000006e-09,12,17,1
215,5.099048799999999e-07,-2.092056992e-06,1.0198255800000004e-06,12,18,1
216,-0.00011102941800000002,-0.00022819755600000008,-0.00022206207600000002,13,1,1
217,0.000139685856,-0.00019002545199999998,0.00027937284,13,2,1
218,8.154626999999997e-06,0.0007226347735999999,1.631318800000006e-05,13,3,1
219,0.00017765388019999994,-0.00038461962399999994,0.000355308336,13,4,1
220,0.00034730979200000005,0.00010224136000000001,0.0006946151319999999,13,5,1
221,-0.000212182008,-3.133699999999996e-05,-0.0004243603199999999,13,6,1
222,0.00044886351899999996,-0.000498588084,0.0008977291241999996,13,7,1
223,-4.797408438e-06,7.884325160000001e-05,-9.594298875999997e-06,13,8,1
224,-1.4826010400000006e-06,7.777068519999999e-06,-2.9652684000000012e-06,13,9,1
225,-2.4163553999999994e-06,4.034950199999996e-07,-4.8326854199999995e-06,13,10,1
226,-4.9164829e-06,-2.2046999999999486e-08,-9.832956779999998e-06,13,11,1
227,-5.10037406e-07,2.3616159000000007e-07,-1.020086272e-06,13,12,1
228,3.3039855800000003e-06,1.1807665400000002e-06,6.6079790800000004e-06,13,13,1
229,-1.1956050799999998e-08,-3.8026924e-09,-2.3912045399999997e-08,13,14,1
230,2.53265578e-11,1.0961379999999999e-11,5.0652814e-11,13,15,1
231,0.0,0.0,0.0,13,16,1
232,2.1687300000000002e-09,6.2168675999999995e-09,4.337509e-09,13,17,1
233,1.17798282e-06,2.9769289199999997e-06,2.355978119999999e-06,13,18,1
234,-0.0003991635660000001,-0.000278516912,-0.0007983332799999998,14,1,1
235,-0.000118293012,0.000538947778,-0.000236580132,14,2,1
236,0.00012592747999999997,-7.328845999999999e-05,0.00025185656,14,3,1
237,-0.00022653707600000004,-8.62944800000002e-06,-0.00045307004,14,4,1
238,0.00016657810399999998,0.00037867003199999993,0.00033315586799999996,14,5,1
239,0.00020891066,-0.00060385468,0.00041782656000000003,14,6,1
240,4.761964780000002e-05,0.00014227578599999987,9.524529380000001e-05,14,7,1
241,8.824212e-06,0.000110308526,1.7648308e-05,14,8,1
242,-2.0990812000000004e-06,7.03795288e-06,-4.198091e-06,14,9,1
243,-2.1901862539999997e-06,3.8681025999999996e-06,-4.3804049799999995e-06,14,10,1
244,-4.967747719999999e-06,-1.6253008800000002e-06,-9.93560544e-06,14,11,1
245,-3.4252181700000016e-07,-4.543299799999997e-08,-6.85050194e-07,14,12,1
246,3.23198848e-06,7.061063000000001e-07,6.463981680000001e-06,14,13,1
247,-1.1868839599999999e-08,-9.2897286e-09,-2.37375398e-08,14,14,1
248,2.6794948000000005e-11,2.85679658e-11,5.3589754000000006e-11,14,15,1
249,0.0,0.0,0.0,14,16,1
250,9.887689999999996e-10,9.127522000000009e-10,1.977503399999999e-09,14,17,1
251,8.835006959999999e-07,3.2153823799999998e-06,1.7670069000000002e-06,14,18,1
252,1.3606896000000003e-05,-0.0010424969599999998,2.7214848000000004e-05,15,1,1
253,0.00017220815599999997,-4.731618800000005e-05,0.0003444191800000001,15,2,1
254,-0.00020775315999999999,0.000271630014,-0.00041550460000000007,15,3,1
255,6.578068600000001e-05,0.0003240246899999999,0.00013155477599999994,15,4,1
256,7.086272400000001e-05,-0.000130144754,0.00014173320000000002,15,5,1
257,1.3039706000000013e-05,-0.00017247684000000005,2.6086800000000013e-05,15,6,1
258,0.000448671818,-2.2607059999999996e-05,0.0008973467360000001,15,7,1
259,-1.4071260000000006e-05,6.645770800000001e-05,-2.8143034399999997e-05,15,8,1
260,-5.250967859999999e-06,1.3292983399999998e-05,-1.0501760519999997e-05,15,9,1
261,-1.561811292e-06,1.3569046600000003e-06,-3.12362594e-06,15,10,1
262,-4.2533376400000014e-06,-2.0550092e-06,-8.5066286e-06,15,11,1
263,-5.083333180000001e-07,-3.3717338e-07,-1.016675326e-06,15,12,1
264,3.5884870000000003e-06,2.3145133680000002e-06,7.1769809e-06,15,13,1
265,-1.3375985200000002e-08,-1.1632647999999998e-09,-2.6752050400000006e-08,15,14,1
266,2.4772968799999994e-11,1.2825298e-11,4.954530360000001e-11,15,15,1
267,0.0,0.0,0.0,15,16,1
268,1.3963832000000005e-09,2.1307860000000002e-10,2.7927854e-09,15,17,1
269,9.116134200000002e-07,-1.4658980200000002e-06,1.8232531399999998e-06,15,18,1
270,-8.116213999999995e-05,-0.00016413902200000002,-0.00016232661999999998,16,1,1
271,-0.00037964270200000004,6.380710000000008e-05,-0.0007592962600000002,16,2,1
272,-0.00020881338999999995,-0.00019662108000000002,-0.00041762406000000004,16,3,1
273,6.279895999999999e-05,-0.00013062367999999995,0.00012559757999999998,16,4,1
274,-8.393114800000003e-05,0.00032904016062000016,-0.00016786934000000004,16,5,1
275,0.00011257631599999999,0.0002713818200000001,0.00022516032000000004,16,6,1
276,-1.6478190000000034e-05,-0.00031333214,-3.295691999999999e-05,16,7,1
277,-1.72435612e-05,5.916337880000001e-05,-3.4486754199999994e-05,16,8,1
278,-6.681536799999999e-06,1.1430292200000001e-05,-1.3363098799999998e-05,16,9,1
279,-1.5786503799999998e-06,5.816580399999999e-07,-3.1573154999999993e-06,16,10,1
280,-5.720420899999998e-06,-2.5176698000000006e-06,-1.144086934e-05,16,11,1
281,-6.223687980000001e-07,-5.579144180000001e-07,-1.2447466940000005e-06,16,12,1
282,3.5623278999999993e-06,1.6813529819999996e-06,7.124649119999999e-06,16,13,1
283,-1.30598214e-08,-2.4458688e-09,-2.6119723800000003e-08,16,14,1
284,2.9158638e-11,-7.319834000000001e-12,5.8316422e-11,16,15,1
285,0.0,0.0,0.0,16,16,1
286,1.7919067400000002e-09,1.2133338e-09,3.5837604000000006e-09,16,17,1
287,7.478731199999999e-07,-9.85614806e-07,1.4957827999999996e-06,16,18,1
288,0.00011055956799999999,-0.0008346474079999999,0.00022112279600000002,17,1,1
289,-0.00018797370000000002,7.438852600000011e-05,-0.00037594934,17,2,1
290,0.00015218518400000002,0.0003191181479999999,0.0003043666080000001,17,3,1
291,0.000328123504,-0.00023167903999999994,0.0006562445199999998,17,4,1
292,-0.00013342856,0.0001110580304,-0.00026684962000000006,17,5,1
293,2.3092420299999904e-05,9.509125999999992e-05,4.61829166200001e-05,17,6,1
294,-0.00014136053199999995,-6.425597800000012e-05,-0.000282717824,17,7,1
295,3.986763999999999e-06,6.6936218308e-05,7.973534e-06,17,8,1
296,-7.1902802e-06,1.162588414e-05,-1.4380568799999998e-05,17,9,1
297,-3.3685594739999996e-06,2.2796104000000006e-06,-6.73708436e-06,17,10,1
298,-3.5221046599999997e-06,-4.3900894800000005e-06,-7.044244900000002e-06,17,11,1
299,-5.732076399999999e-07,-1.5961055999999995e-07,-1.1464169e-06,17,12,1
300,3.54096018e-06,2.9429033800000002e-06,7.081923599999999e-06,17,13,1
301,-1.3496051799999999e-08,-9.079110739999998e-09,-2.6991981400000005e-08,17,14,1
302,3.127947659999999e-11,1.0075284e-11,6.2559286e-11,17,15,1
303,0.0,0.0,0.0,17,16,1
304,-3.5341600000000005e-09,-4.900814000000001e-09,-7.068311359999999e-09,17,17,1
305,8.223782400000002e-07,-2.0749348999999998e-06,1.644751e-06,17,18,1
306,-9.790917e-05,-7.187146000000005e-05,-0.000195817362,18,1,1
307,1.0933542000000015e-05,0.00013496120599999992,2.1868766000000044e-05,18,2,1
308,0.00030398690799999996,0.00026032022,0.0006079747619999999,18,3,1
309,-0.00018007928000000003,-5.2986996000000015e-05,-0.00036015723999999996,18,4,1
310,-2.6056270000000018e-05,-0.00018776639999999996,-5.2114380000000057e-05,18,5,1
311,0.0001708720900000001,0.00034473921999999993,0.0003417419580000001,18,6,1
312,-0.00013234606600000004,-0.00024274321000000002,-0.0002646897799999999,18,7,1
313,-6.756204199999999e-06,9.281086800000003e-05,-1.3512095200000005e-05,18,8,1
314,-2.497471959999999e-06,1.4051483200000003e-05,-4.995036199999999e-06,18,9,1
315,-1.0656376599999998e-06,-1.1358249619999997e-06,-2.131231600000001e-06,18,10,1
316,-3.3713043799999996e-06,-2.626449800000006e-07,-6.742626660000001e-06,18,11,1
317,-5.111034526e-07,-1.3779424599999994e-07,-1.0222161732e-06,18,12,1
318,2.6760956799999997e-06,2.7196000400000008e-06,5.352190000000001e-06,18,13,1
319,-1.0489325400000002e-08,-3.0659649999999996e-09,-2.0978652399999994e-08,18,14,1
320,2.8870311e-11,1.0112610000000002e-11,5.7740504000000006e-11,18,15,1
321,0.0,0.0,0.0,18,16,1
322,-6.96625364e-09,1.1060122e-09,-1.3932472299999999e-08,18,17,1
323,-1.8373402200000004e-06,-2.500795019999998e-07,-3.6746383399999997e-06,18,18,1
324,9.892600000000001e-05,-0.00041643739600000007,0.0001978519,19,1,1
325,6.915656679999999e-05,0.00017475461399999996,0.000138310834,19,2,1
326,-0.00026993942,0.00010522291999999996,-0.0005398744600000001,19,3,1
327,6.669089160000001e-05,0.00012203644000000007,0.0001333918792000001,19,4,1
328,-0.00012413301199999996,0.00012490172799999998,-0.00024825415200000015,19,5,1
329,-3.0249355800000036e-05,-0.0003642130680000001,-6.049917540000008e-05,19,6,1
330,0.0007995361159999996,-0.0009488851300000002,0.00159907627,19,7,1
331,2.315866000000003e-07,5.2255502799999986e-05,4.62764399999998e-07,19,8,1
332,-6.092174000000001e-06,2.1580808e-05,-1.21843218e-05,19,9,1
333,-1.47124362e-06,4.436413895999999e-06,-2.942524359999999e-06,19,10,1
334,-4.48619596e-06,2.44637114e-06,-8.972346899999999e-06,19,11,1
335,-3.983637742e-07,-1.0817519999999997e-07,-7.96731128e-07,19,12,1
336,3.0456358599999998e-06,5.355197439999997e-07,6.0912806800000015e-06,19,13,1
337,-1.0896532200000003e-08,-7.628170400000002e-09,-2.17930016e-08,19,14,1
338,2.6982808000000006e-11,6.644233600000001e-12,5.3966169999999995e-11,19,15,1
339,0.0,0.0,0.0,19,16,1
340,-2.2830047999999995e-09,-4.686896399999998e-09,-4.5659754000000006e-09,19,17,1
341,-1.31345836e-06,-5.748742000000008e-07,-2.6268895999999998e-06,19,18,1
342,0.0002902024259999999,0.0003813382900000001,0.0005804022200000001,20,1,1
343,-6.776375199999999e-05,0.0005663186539999999,-0.000135533786,20,2,1
344,-8.097482000000021e-06,1.2896939999999957e-05,-1.6204600000000102e-05,20,3,1
345,-0.00010001011409999998,-0.000613705624,-0.00020001651219999996,20,4,1
346,2.6111991999999985e-05,0.0009907574599999996,5.222112000000003e-05,20,5,1
347,0.0001942792176,0.00019974197999999998,0.000388563332,20,6,1
348,0.00018050896300000001,-0.0005285960299999999,0.00036102092599999997,20,7,1
349,-3.7688766600000005e-06,6.0351877060000024e-05,-7.537516919999997e-06,20,8,1
350,-1.6431967642000003e-06,1.827663678e-05,-3.2864786079999993e-06,20,9,1
351,-2.1419109220000002e-06,3.65992214e-06,-4.28383788e-06,20,10,1
352,-4.98530112e-06,-1.6923123399999997e-06,-9.970706040000003e-06,20,11,1
353,-5.667474420000001e-07,-6.699496000000005e-08,-1.13349696e-06,20,12,1
354,2.7942008199999994e-06,1.4596196599999997e-06,5.588425e-06,20,13,1
