tr={
{
{1,-0.000254563537,-0.000443359501,-0.000509124549},
{2,0.000929374471,-0.000674571593,-0.000708733494},
{3,0.000206355471,-0.000530398883,-0.000957423366},
{4,0.000694885557,-0.001290155141,0.000392325386},
{5,0.000644617863,-0.000043603440,0.000481333229},
{6,-0.000149689901,-0.001074642486,0.000000000000},
{7,0.000265928617,-0.000651009750,0.000531854810},
{8,0.000554683714,0.000125170374,0.000580902484},
{9,0.000755814171,0.000093003346,-0.001113606380},
{10,0.000587452829,-0.000631291059,-0.000208397893},
{11,0.000319276831,-0.000457658252,0.001067833461},
{12,0.000542431157,-0.001090986591,0.000000000188},
{13,0.000078060084,-0.000392808411,-0.000128137171},
{14,-0.000194204407,-0.000725785299,-0.000481471744},
{15,-0.000551632843,0.000001851431,0.000421403336},
{16,-0.000080318971,0.000139846479,-0.000082639314},
{17,-0.000608254734,-0.000952131586,0.000051615947},
{18,-0.000162353184,-0.000043466583,-0.000119852374},
{19,0.000408710987,-0.000408096190,-0.000392986429},
{20,0.001150651029,-0.000361892731,-0.000879022634},
{21,0.001273571404,-0.000021494344,-0.000285035706},
{22,0.000273372326,-0.000058170813,0.000195070698},
{23,0.000587717652,-0.000716090100,0.000285708271},
{24,-0.001015805463,-0.000312730200,0.000086288600},
{25,-0.000079887618,-0.000724497602,0.000418291270},
{26,-0.000372043270,-0.000047745630,0.000839744270},
{27,-0.000069167933,-0.000244404609,0.000459188080},
{28,0.000595510287,-0.000366302118,0.001395264347},
{29,0.000886837829,0.000398583360,0.000549933161},
{30,0.000115803543,-0.000556950354,-0.000606365189},
{31,0.000080684543,0.000032432637,-0.000292061739},
{32,0.000321101290,0.000247876176,0.000597345959}},
{
{1,-0.000251223343,-0.001631717111,-0.000502452637},
{2,0.000804538111,-0.000295541081,-0.000064918480},
{3,-0.000045369234,-0.000674903606,-0.000719985404},
{4,0.000451644810,-0.000895600957,0.000322071696},
{5,0.000068876414,-0.000127984470,0.000286015306},
{6,0.000256437977,-0.001099076523,0.000000000000},
{7,0.000228150120,-0.000267315533,0.000456293176},
{8,0.000991975481,-0.000120400250,0.000384070627},
{9,-0.000341978460,-0.000471090085,-0.000000446737},
{10,0.000468634082,-0.000550786031,-0.000110771071},
{11,0.000176782234,0.000156394591,-0.000188218126},
{12,0.001157824749,0.000248397541,0.000000000401},
{13,-0.000198535426,0.000054793583,-0.000098101866},
{14,-0.000237491853,-0.000147999657,-0.000051466925},
{15,-0.001245577754,-0.001436992817,0.000951536426},
{16,-0.000093210784,-0.000294979516,0.000236319283},
{17,-0.000956684746,-0.000721579424,-0.000267255633},
{18,0.001160414891,-0.001315547384,0.000126455346},
{19,0.000463850410,-0.000815403234,-0.000701921983},
{20,0.000474411271,-0.000524779000,-0.000362413593},
{21,0.000440985121,-0.000122820059,-0.000014861923},
{22,-0.000142159639,-0.000548350633,0.000158366997},
{23,0.000267803954,-0.000618800860,-0.000770040091},
{24,0.000748738772,0.000280898904,0.000187319467},
{25,-0.000067775273,-0.000293898217,0.000354874690},
{26,0.000670371800,-0.000435588991,0.001084440908},
{27,-0.000040123120,-0.000087816217,0.000100295329},
{28,0.000592985257,-0.000346789062,0.001444611911},
{29,-0.000462963619,-0.000099433774,0.000253919850},
{30,0.000043539973,-0.000810445973,-0.000227972986},
{31,-0.000158666475,0.000324167121,-0.001357552193},
{32,0.000471589456,0.000255855460,0.001210224570}},
{
{1,0.000197651996,0.000555012614,0.000395296357},
{2,-0.000335690498,-0.000061527733,-0.000324494124},
{3,-0.000107477204,0.000078270461,0.000265911621},
{4,0.000498903487,-0.000910588323,0.000263213307},
{5,-0.000579211031,-0.000488104653,0.000570454621},
{6,0.000010310240,-0.000800547505,0.000000000000},
{7,0.000129403790,-0.000748196216,0.000258804757},
{8,0.001048177870,-0.000521515153,-0.000344181301},
{9,0.000334682274,-0.000058543726,-0.000610356301},
{10,0.000698129281,-0.001091061569,0.000153018220},
{11,0.000472707731,0.000165525299,-0.000022701323},
{12,-0.000024322301,0.000182823301,-0.000000000008},
{13,-0.000892209757,-0.000660430251,-0.000847964563},
{14,-0.000712804943,-0.001309155799,-0.000782884940},
{15,0.000025690853,-0.002628317406,-0.000019630920},
{16,-0.000508533304,-0.001070620389,0.000897897984},
{17,-0.000495958389,-0.000947630787,0.000118994256},
{18,0.000322218955,-0.000092066201,0.000157798743},
{19,0.000418120518,-0.000180948884,-0.000230169531},
{20,0.000773984271,-0.001082335141,-0.000591265766},
{21,0.001395072504,0.000096457051,-0.000399410229},
{22,0.000001326159,-0.000472618380,0.000213037911},
{23,-0.000042189873,-0.000133343957,-0.000589090500},
{24,0.000411218197,0.000040234648,-0.000465002616},
{25,-0.000011082229,-0.000185041239,0.000058013049},
{26,0.000534241994,-0.000233207897,0.000296918131},
{27,0.000016750966,0.000131999642,-0.000335311496},
{28,0.000324132550,-0.000373620629,0.000223142943},
{29,0.000193668536,0.000149676701,0.000431978345},
