,tx,ty,tz,PL,angle
0,-0.0018649999999999995,0.001051,0.003733999999999999,38,1
0,-0.002289,0.003502,0.0045769999999999995,39,1
0,-0.002293,0.001646,0.004588999999999999,40,1
0,0.0009570000000000005,-0.0003680000000000005,-0.0019120000000000007,41,1
0,0.000437,0.0012569999999999999,-0.0008689999999999998,42,1
0,-0.0012810000000000002,-0.0026469999999999987,0.0025619999999999996,43,1
0,-0.002085,-0.0037070000000000007,0.004165,44,1
0,-0.002875,0.004474,0.005752999999999999,45,1
0,-0.0016390000000000003,0.0006250000000000002,0.003277,46,1
0,0.0001859999999999999,-0.0037840000000000005,-0.0003699999999999998,47,1
0,-0.0007749999999999999,-0.006673999999999999,0.001550999999999999,48,1
0,-0.0014230000000000002,0.003988,0.002844,49,1
0,-0.00063,-0.006903,0.001261,50,1
0,-0.001467,0.0036109999999999996,0.002936999999999999,51,1
0,-0.0005499999999999999,0.0020619999999999996,0.001101,52,1
0,-4.600000000000025e-05,-0.0009549999999999999,9.299999999999955e-05,53,1
0,-0.0009869999999999996,0.005212999999999999,0.0019759999999999995,54,1
0,-0.002024,0.00683,0.004052000000000001,55,1
0,-0.00022699999999999993,-0.0002920000000000004,0.00045700000000000005,56,1
0,-0.0006,0.000492,0.001202,57,1
0,0.0006989999999999999,0.003169000000000001,-0.001406,58,1
0,0.0002550000000000002,-0.006256000000000002,-0.0005070000000000001,59,1
0,0.000533,0.004402999999999999,-0.001065,60,1
0,-0.001951,0.006372000000000001,0.0039030000000000002,61,1
0,0.0005430000000000001,-0.00339,-0.0010830000000000002,62,1
0,-0.001473,0.002549,0.0029440000000000004,63,1
0,-0.00219,-0.0013640000000000006,0.004376000000000001,64,1
0,-0.0005439999999999999,0.0002599999999999995,0.0010910000000000002,65,1
0,-0.00112,-0.004295000000000002,0.002240999999999999,66,1
0,-0.001021,-0.002952,0.0020459999999999996,67,1
0,-0.000691,0.0031589999999999995,0.0013830000000000001,68,1
0,-0.0016529999999999997,-0.0014949999999999994,0.003305,69,1
