,tx,ty,tz,PL,angle
0,0.0011679999999999998,0.0028380000000000007,-0.002343,9,7
0,0.0002510000000000002,0.0022099999999999993,-0.0005040000000000001,10,7
0,-0.0014129999999999998,-0.0015540000000000007,0.002832,11,7
0,-0.0034239999999999995,-0.006482000000000001,0.0068509999999999995,12,7
0,-0.0025919999999999997,0.002153,0.00519,13,7
0,-0.0002869999999999998,0.005226999999999999,0.0005810000000000005,14,7
0,0.0006219999999999998,0.004522999999999998,-0.0012449999999999998,15,7
0,-0.0008050000000000002,-0.0010339999999999998,0.0016119999999999997,16,7
0,-0.002337,-0.0034750000000000002,0.0046749999999999995,17,7
0,-0.0031709999999999998,0.002733,0.006344999999999999,18,7
0,0.0005310000000000001,-0.0008430000000000002,-0.0010640000000000003,19,7
0,-0.0016649999999999998,0.0002890000000000001,0.0033290000000000012,20,7
0,0.0008290000000000001,-9.400000000000033e-05,-0.0016599999999999998,21,7
0,-0.0008990000000000001,0.006797000000000001,0.0018050000000000002,22,7
0,-0.0003420000000000002,-0.001034,0.0006820000000000007,23,7
0,0.0016900000000000003,0.0011319999999999993,-0.0033779999999999995,24,7
0,0.00047899999999999993,-0.0043479999999999994,-0.0009549999999999999,25,7
0,-0.0018839999999999998,-0.0010019999999999996,0.0037659999999999994,26,7
0,-0.0019269999999999992,0.00298,0.0038489999999999996,27,7
0,-0.0016959999999999998,0.002018,0.0033919999999999996,28,7
0,-0.0007310000000000001,-0.0008200000000000004,0.0014629999999999999,29,7
0,-0.001709,0.001464,0.0034149999999999996,30,7
0,-0.0005020000000000001,-0.0008199999999999998,0.001007000000000001,31,7
0,2.9999999999999957e-05,0.003912,-6.500000000000003e-05,32,7
0,-0.0012929999999999999,0.0032389999999999997,0.0025849999999999996,33,7
0,-0.0015530000000000001,0.0025189999999999995,0.003103,34,7
0,0.00010700000000000005,-0.004457,-0.00021300000000000008,35,7
0,-0.0007700000000000001,0.0012550000000000005,0.0015409999999999998,36,7
0,-0.001612,0.005186000000000002,0.0032259999999999997,37,7
0,-0.002091,0.002031,0.004181999999999999,38,7
0,-0.000748,-0.004288999999999999,0.0015019999999999994,39,7
0,-0.0003360000000000001,0.000147,0.0006739999999999998,40,7
0,-0.001968,0.0011910000000000004,0.003934999999999999,41,7
0,-0.00043000000000000015,0.0018699999999999995,0.0008599999999999999,42,7
0,0.0007009999999999998,-0.0007170000000000001,-0.0014050000000000002,43,7
0,-0.0006230000000000001,-0.00013299999999999955,0.0012469999999999998,44,7
0,0.000256,0.00039000000000000005,-0.0005080000000000001,45,7
0,-0.0009449999999999998,-0.0009529999999999997,0.0018869999999999998,46,7
0,0.00012999999999999996,0.0009719999999999997,-0.00026399999999999975,47,7
0,-0.00047999999999999985,0.001392,0.0009599999999999999,48,7
0,-0.0024020000000000005,0.0013270000000000005,0.004803000000000001,49,7
0,-9.100000000000002e-05,0.000751,0.00018099999999999985,50,7
0,-0.0003979999999999999,-0.0023309999999999997,0.0007969999999999997,51,7
0,-0.00013399999999999998,-0.001298,0.00027099999999999987,52,7
0,-0.0007349999999999998,0.0015829999999999996,0.001469,53,7
0,-0.0007869999999999997,0.001744,0.0015780000000000006,54,7
0,-0.00023100000000000009,-0.0009240000000000002,0.0004639999999999999,55,7
0,0.00047900000000000004,-0.000476,-0.0009629999999999999,56,7
0,-0.00026000000000000003,0.0022479999999999996,0.0005190000000000003,57,7
0,-0.0003849999999999999,0.001212,0.0007710000000000002,58,7
0,-0.000533,6.200000000000026e-05,0.0010640000000000003,59,7
0,0.00026300000000000005,0.00133,-0.0005240000000000002,60,7
0,0.00012899999999999994,-0.0012740000000000002,-0.00025700000000000007,61,7
0,-0.0007289999999999999,0.0007159999999999994,0.0014579999999999999,62,7
0,-0.000408,-0.0018440000000000002,0.0008129999999999999,63,7
0,5.1000000000000155e-05,0.0003770000000000003,-0.00010400000000000036,64,7
0,-0.000108,-0.0017089999999999998,0.00021900000000000012,65,7
0,0.00014400000000000008,-0.0005440000000000002,-0.00029100000000000035,66,7
0,-0.0007,-0.001636,0.001404,67,7
0,-0.000534,0.0005579999999999993,0.0010679999999999995,68,7
0,-0.001006,0.0007129999999999999,0.0020100000000000005,69,7
0,-0.00046499999999999997,0.0019759999999999995,0.0009310000000000001,70,7
0,0.0026120000000000006,-0.0005429999999999999,-0.0005810000000000005,1,8
0,0.00034600000000000017,0.0002979999999999999,-0.0007850000000000001,2,8
0,-0.000889,0.0015999999999999999,-0.0024929999999999996,3,8
0,0.0021190000000000002,-0.0010000000000000002,0.0005960000000000004,4,8
0,0.0003149999999999995,0.000944,-0.001988,5,8
0,0.0015139999999999997,-0.00025199999999999995,-0.00045500000000000006,6,8
0,-0.003454000000000001,0.003874,-0.005236,7,8
0,0.00038000000000000013,-0.00016200000000000014,7.299999999999993e-05,8,8
0,0.00017199999999999968,0.0029790000000000007,-0.005771,9,8
0,-0.0028390000000000004,1.6000000000000064e-05,0.0017199999999999997,10,8
0,-0.0020289999999999996,0.005135,-0.008511999999999999,11,8
0,0.0023229999999999987,-0.000712,-8.500000000000044e-05,12,8
0,0.0002320000000000002,0.0013409999999999993,-0.002698,13,8
0,-0.0032360000000000006,-0.0001929999999999998,0.0023699999999999997,14,8
0,0.0007439999999999995,0.0005960000000000001,-0.0015900000000000007,15,8
0,-0.0007180000000000004,-0.00017800000000000004,0.0007820000000000001,16,8
0,-0.002698,0.0012369999999999998,-0.0006889999999999998,17,8
0,0.0009900000000000004,-0.0005270000000000001,0.0003910000000000002,18,8
0,-0.0008490000000000001,0.002137,-0.0035420000000000004,19,8
0,0.0004550000000000001,0.000973,-0.002135000000000001,20,8
0,0.0009719999999999999,0.001239,-0.0029580000000000006,21,8
0,-0.005305,0.0029180000000000005,-0.0022730000000000003,22,8
0,-0.0022449999999999996,0.0002639999999999999,0.0008900000000000004,23,8
0,0.0007049999999999998,0.0019320000000000006,-0.0041069999999999995,24,8
0,-0.0009759999999999999,0.0009629999999999999,-0.0012259999999999992,25,8
0,-0.0017489999999999997,0.0026819999999999995,-0.004017000000000001,26,8
0,0.0023079999999999997,0.0005929999999999993,-0.0025540000000000003,27,8
0,0.0017230000000000001,-0.0011499999999999995,0.001125,28,8
0,-0.002628,0.0037870000000000004,-0.005580000000000002,29,8
0,-0.0003649999999999998,0.0005809999999999999,-0.0008779999999999998,30,8
0,0.0009659999999999996,-0.0008670000000000003,0.001057,31,8
0,-0.002613999999999999,0.002559,-0.003254,32,8
0,-0.0011739999999999997,0.0006519999999999999,-0.0005139999999999995,33,8
0,-0.002027,0.0006370000000000003,3.6999999999999815e-05,34,8
0,-0.0010260000000000002,-0.00039400000000000014,0.0013830000000000001,35,8
0,-0.006178999999999999,0.004296000000000001,-0.004350000000000001,36,8
0,0.0019800000000000004,0.0016189999999999998,-0.004307999999999999,37,8
0,-0.001396,0.001018,-0.0010760000000000001,38,8
0,0.0025009999999999998,9.999999999999965e-06,-0.0015639999999999999,39,8
0,0.0012059999999999998,-1.0000000000000216e-05,-0.0007260000000000001,40,8
0,-0.0011849999999999999,0.0019439999999999998,-0.002967,41,8
0,0.0010259999999999998,-0.000549,0.0004100000000000003,42,8
0,-0.0010579999999999997,0.0003799999999999999,-7.700000000000014e-05,43,8
0,-0.0016000000000000003,0.001167,-0.001238,44,8
0,0.00028300000000000005,3.099999999999974e-05,-0.00023799999999999998,45,8
0,0.0016040000000000002,-0.00103,0.0009670000000000002,46,8
0,-0.0011609999999999997,0.001901,-0.0028959999999999997,47,8
0,-0.00046100000000000015,0.00039999999999999986,-0.00046999999999999993,48,8
0,-0.0016509999999999995,0.0007249999999999998,-0.00035800000000000025,49,8
0,-0.0020739999999999995,0.0008529999999999998,-0.00033999999999999986,50,8
0,7.200000000000002e-05,0.0015279999999999998,-0.0029479999999999997,51,8
0,6.699999999999979e-05,0.000552,-0.0010899999999999998,52,8
0,0.001423,0.0009169999999999998,-0.0026209999999999996,53,8
0,0.000799,-1.7000000000000142e-05,-0.00046600000000000005,54,8
0,0.00013499999999999992,-0.001563,0.00289,55,8
0,-0.001374999999999999,0.00048499999999999986,-7.499999999999976e-05,56,8
0,-0.0011789999999999993,0.0007550000000000002,-0.000705,57,8
0,0.0009479999999999996,-0.0006240000000000001,0.0006029999999999999,58,8
0,0.0010870000000000003,0.00011900000000000013,-0.000901,59,8
0,0.000914,-0.00037299999999999996,0.00014899999999999983,60,8
0,9.700000000000019e-05,0.0005730000000000002,-0.0011480000000000001,61,8
0,-0.00021299999999999978,-0.00022199999999999992,0.0005569999999999999,62,8
0,-0.001802,0.0008030000000000001,-0.00041300000000000006,63,8
0,0.00048499999999999986,-0.000293,0.00025699999999999996,64,8
0,-0.001500999999999999,0.000588,-0.00019100000000000003,65,8
0,0.0004280000000000001,-0.000267,0.00024199999999999997,66,8
0,0.0010630000000000001,-0.00030600000000000007,-7.199999999999991e-05,67,8
0,-0.0013930000000000001,-0.0005420000000000001,0.0018930000000000002,68,8
0,-0.0016409999999999999,0.00036600000000000017,0.00031899999999999995,69,8
0,-0.0017560000000000004,0.0009629999999999999,-0.0007440000000000001,70,8
0,-0.003467999999999999,-0.006853,0.002446,1,9
0,-0.0006569999999999998,-0.0015080000000000002,0.0007100000000000001,2,9
0,-0.004112,-0.002104,-0.0041800000000000006,3,9
0,-0.004393000000000001,-0.0012629999999999998,-0.005619000000000002,4,9
0,0.0014480000000000003,0.0031459999999999986,-0.0013590000000000002,5,9
0,-0.005009,-0.008385,0.0017520000000000005,6,9
0,-0.002961,-0.003923,-0.00017900000000000012,7,9
0,0.00017900000000000012,-0.001605,0.0021759999999999995,8,9
0,-0.0020640000000000003,-0.005265,0.0028499999999999997,9,9
0,-0.0025309999999999994,-0.0003480000000000002,-0.0036809999999999994,10,9
0,-0.003572,-0.004234000000000001,-0.0008030000000000003,11,9
0,-0.0013410000000000002,-0.0005459999999999998,-0.0015309999999999998,12,9
0,-0.0036149999999999997,-0.0030229999999999996,-0.0022940000000000005,13,9
0,-0.0005279999999999998,-0.00015599999999999967,-0.0006700000000000003,14,9
0,-0.003672,-0.005724,0.0007890000000000004,15,9
0,0.0006389999999999997,-0.0014190000000000001,0.002704,16,9
0,-0.0017879999999999999,-0.004546,0.002450999999999999,17,9
0,-0.0017570000000000007,0.0006919999999999993,-0.003656000000000001,18,9
0,-0.0032310000000000004,-0.002691,-0.0020719999999999996,19,9
0,-0.0024879999999999998,-0.001991,-0.001684,20,9
0,-0.0015279999999999998,-0.0031270000000000004,0.0012069999999999997,21,9
0,-0.002432,-0.0039829999999999996,0.0007499999999999999,22,9
0,-0.00279,-0.0022930000000000003,-0.0018219999999999998,23,9
0,-0.0006330000000000003,-0.002135,0.001487,24,9
0,0.0024070000000000003,0.0008330000000000004,0.002914,25,9
0,-0.0026639999999999997,-0.002425,-0.0014579999999999999,26,9
0,-0.0015999999999999999,-0.0026969999999999997,0.0005800000000000001,27,9
0,-0.0017860000000000003,-0.001836,-0.0007310000000000002,28,9
0,-0.001313,0.0017389999999999999,-0.004170999999999999,29,9
0,-0.0004229999999999997,-0.000205,-0.00044400000000000017,30,9
0,-0.002722,-0.003888000000000001,0.00016300000000000038,31,9
0,-0.0020220000000000004,-0.001438,-0.0015800000000000002,32,9
0,-0.0032189999999999996,-0.005783,0.0015899999999999996,33,9
0,0.00044400000000000017,0.0020039999999999993,-0.001634,34,9
0,1.7000000000000088e-05,-0.0010800000000000002,0.001298,35,9
0,-0.0012469999999999998,-0.0012199999999999997,-0.000582,36,9
0,0.0021950000000000008,0.0032089999999999996,-0.00021700000000000007,37,9
0,-0.001488,-0.0030189999999999995,0.0011449999999999998,38,9
0,-0.0008339999999999998,-0.0059770000000000005,0.005673,39,9
0,-0.002051,5.8e-05,-0.003392,40,9
0,-0.002085,-0.0006249999999999999,-0.0026390000000000003,41,9
0,0.0001950000000000001,-0.0013189999999999999,0.001865,42,9
0,0.00014899999999999983,-0.002315,0.0029630000000000004,43,9
0,-0.001164,-0.00042600000000000005,-0.0013830000000000005,44,9
0,0.0008969999999999998,0.0006920000000000001,0.0006329999999999998,45,9
0,-0.0012599999999999998,-0.00026199999999999986,-0.001732,46,9
0,-0.002143,-0.0008609999999999999,-0.0024510000000000005,47,9
0,-0.0009720000000000001,-0.001256,-9.499999999999995e-05,48,9
0,-0.0002719999999999999,-0.0004070000000000003,4.200000000000012e-05,49,9
0,-0.00179,-0.001268,-0.001404,50,9
0,-0.0012799999999999999,-0.0022639999999999995,0.0005949999999999999,51,9
0,8.700000000000005e-05,-0.00084,0.001127,52,9
0,-0.0005290000000000001,-0.000655,-8.700000000000014e-05,53,9
0,-0.0006730000000000001,-0.000931,3.999999999999962e-06,54,9
0,-0.0007199999999999999,-0.001827,0.000984,55,9
0,-0.000264,-0.000572,0.000249,56,9
0,-0.002036,-0.00044100000000000026,-0.002776,57,9
0,-0.000819,0.0001119999999999999,-0.0014549999999999997,58,9
0,-7.6e-05,-0.000402,0.0003439999999999999,59,9
0,-0.000569,-0.001548,0.0009029999999999999,60,9
0,-0.000634,-0.0005789999999999999,-0.00034600000000000006,61,9
0,0.000289,-0.000498,0.001056,62,9
0,-0.0004810000000000002,0.0004889999999999996,-0.001352,63,9
0,-0.001199,-0.0006839999999999997,-0.0011390000000000003,64,9
0,-0.00027500000000000007,-0.00045700000000000016,9.400000000000006e-05,65,9
0,-5.5000000000000036e-05,0.00042699999999999997,-0.000589,66,9
0,-0.000621,-0.0009750000000000002,0.00014199999999999993,67,9
0,-0.00043799999999999997,-0.0002549999999999998,-0.0004060000000000001,68,9
0,-0.0004859999999999999,-0.000529,-0.00016100000000000004,69,9
0,0.000514,0.0011870000000000001,-0.000559,70,9
0,0.005923,-0.008748,-0.0006999999999999998,1,10
0,0.006232,-0.007379000000000001,0.0014100000000000004,2,10
0,0.0022140000000000003,-0.002101,0.001105,3,10
0,0.003607,-0.004385,0.000683,4,10
0,0.0013620000000000006,-0.005320000000000002,-0.004057999999999999,5,10
0,0.002789,-0.004161,-0.0003749999999999999,6,10
0,-0.0015340000000000002,0.0010090000000000003,-0.001297,7,10
0,0.001121,-0.0023549999999999986,-0.0009559999999999998,8,10
0,0.00516,-0.010271,-0.0037219999999999996,9,10
0,0.003247,-0.004309,0.00018699999999999945,10,10
0,0.001202,-0.0018850000000000004,-0.00027500000000000007,11,10
0,0.001585,-0.001504,0.000796,12,10
0,0.005348999999999998,-0.008216000000000001,-0.0010040000000000001,13,10
0,0.0013019999999999996,-0.004084999999999999,-0.0026959999999999996,14,10
0,0.004722,-0.006963999999999999,-0.0005509999999999998,15,10
0,0.0013499999999999996,-0.0030269999999999993,-0.0013700000000000001,16,10
0,-0.000838,0.004394999999999999,0.003808000000000001,17,10
0,0.002312,-0.008819,-0.006626999999999999,18,10
0,0.005602,-0.008892,-0.0013889999999999998,19,10
0,0.006443000000000001,-0.0037879999999999997,0.005971000000000001,20,10
0,0.0007999999999999997,-0.001505,-0.0004759999999999995,21,10
0,0.0012259999999999997,-0.003555,-0.0021929999999999996,22,10
0,0.0011899999999999997,-0.003569999999999999,-0.00227,23,10
0,0.0033389999999999995,-0.003039,0.001833,24,10
0,0.0029519999999999998,-0.004085,-2.499999999999985e-05,25,10
0,0.0013579999999999998,-0.003344,-0.0017389999999999999,26,10
0,0.0018970000000000007,-0.004128000000000001,-0.0017839999999999996,27,10
0,0.002988999999999999,-0.005030999999999999,-0.001075,28,10
0,0.00035800000000000057,0.001549,0.0023999999999999994,29,10
0,0.004179,-0.00551,0.0002779999999999998,30,10
0,0.004307999999999999,-0.003771000000000001,0.002535999999999999,31,10
0,0.0021560000000000004,-0.0029969999999999997,-3.800000000000027e-05,32,10
0,-0.0010079999999999998,0.00030999999999999995,-0.001262,33,10
0,0.0007239999999999994,-0.0015520000000000004,-0.000649,34,10
0,-0.00048499999999999954,-0.0018759999999999996,-0.0029899999999999996,35,10
0,0.0017470000000000003,-0.001688,0.0008369999999999994,36,10
0,0.0024910000000000006,-0.003858,-0.0005080000000000001,37,10
0,-0.00025,0.00014100000000000007,-0.00023800000000000026,38,10
0,0.00152,-0.002399,-0.0003610000000000003,39,10
0,0.00172,-0.0009969999999999996,0.0016140000000000002,40,10
0,0.003629,-0.005283,-0.0003350000000000001,41,10
0,0.002833,-0.002714,0.001393,42,10
0,0.003834,-0.0051779999999999994,0.00011700000000000021,43,10
0,0.000523,0.0011929999999999996,0.002245,44,10
0,0.0008429999999999999,-0.0020130000000000005,-0.0010029999999999998,45,10
0,0.001748,-0.002045,0.0004269999999999998,46,10
0,0.00244,-0.002123,0.0014500000000000003,47,10
0,-0.0005830000000000005,-0.0003449999999999998,-0.0013509999999999998,48,10
0,0.0024159999999999997,-0.0038550000000000004,-0.0006219999999999997,49,10
0,0.0006260000000000001,-0.003309,-0.00288,50,10
0,0.002184,-0.002304,0.000827,51,10
0,0.0007970000000000002,-0.0012929999999999999,-0.00023099999999999987,52,10
0,0.001474,-0.0018929999999999997,0.00015899999999999985,53,10
0,-0.0013710000000000003,0.0007050000000000002,-0.0013870000000000002,54,10
0,0.0021000000000000003,-0.002027,0.001012,55,10
0,0.002067,-0.003,-0.00018600000000000002,56,10
0,0.001358,-0.0032679999999999996,-0.0016490000000000005,57,10
0,-1.0000000000001327e-06,0.0005700000000000002,0.0006670000000000001,58,10
0,0.0012760000000000002,-0.0029519999999999998,-0.001405,59,10
0,0.002074,-0.001491,0.001596,60,10
0,0.0007469999999999998,-0.0024219999999999997,-0.001637,61,10
0,0.0008989999999999998,-0.0012810000000000005,-4.8999999999999944e-05,62,10
0,0.0013469999999999997,-0.0021539999999999997,-0.000353,63,10
0,0.000923,-0.0006090000000000002,0.0007779999999999998,64,10
0,-0.0003489999999999996,0.0005870000000000004,0.0001229999999999999,65,10
0,0.001192,-0.001312,0.00038900000000000024,66,10
0,0.0009129999999999999,-0.0015789999999999999,-0.00037699999999999995,67,10
0,-0.0005620000000000002,-1.2999999999999882e-05,-0.000927,68,10
0,-0.0013230000000000002,0.0004240000000000002,-0.0016450000000000002,69,10
0,-0.0017669999999999993,0.00235,-9.6e-05,70,10
0,0.004695,0.001477,-9.400000000000012e-05,1,11
0,0.0046110000000000005,0.001076,-0.000802,2,11
0,0.005152,0.000997,-0.001288,3,11
0,0.001355,0.0025660000000000006,0.004039999999999999,4,11
0,0.0013639999999999998,0.0014110000000000001,0.0018409999999999993,5,11
0,-0.0009120000000000007,0.002003,0.004372,6,11
0,0.007078000000000001,0.0013319999999999999,-0.0018449999999999996,7,11
0,0.003699,0.002559,0.002579,8,11
0,0.001503,0.0014190000000000001,0.001769,9,11
0,0.001836,-0.00021799999999999944,-0.001546,10,11
0,0.001001,0.0015869999999999999,0.002401,11,11
0,0.004668,0.002503,0.0018709999999999992,12,11
0,0.004223000000000001,0.0003739999999999999,-0.0018969999999999998,13,11
0,0.0011870000000000003,-0.0013700000000000003,-0.0033389999999999995,14,11
0,-0.0023879999999999995,0.0019869999999999996,0.005254999999999998,15,11
0,0.0011749999999999998,0.00044000000000000007,0.00010799999999999991,16,11
0,0.0020250000000000003,-0.000258,-0.0017370000000000003,17,11
0,-0.001386,0.001181,0.003103,18,11
0,0.003843,0.0017910000000000003,0.001037,19,11
0,0.0022709999999999996,-0.000753,-0.0028400000000000005,20,11
0,0.005858,0.0015739999999999999,-0.0006320000000000002,21,11
0,0.0019210000000000002,0.0017459999999999997,0.0021350000000000006,22,11
0,0.0012449999999999998,0.0009959999999999997,0.001127,23,11
0,-0.0030860000000000006,0.0009130000000000001,0.003641,24,11
0,0.008128,0.000685,-0.0037210000000000003,25,11
0,0.0006479999999999995,-0.000973,-0.002254,26,11
0,-0.0029309999999999996,-0.0008160000000000001,0.00026099999999999995,27,11
0,0.000245,0.0019260000000000002,0.003516000000000001,28,11
0,0.004606,0.002042,0.0010379999999999999,29,11
0,-0.0013119999999999987,-0.0010579999999999997,-0.0012,30,11
0,-0.003391999999999999,-6.899999999999996e-05,0.0019590000000000002,31,11
0,0.003924,0.0009700000000000003,-0.0005750000000000002,32,11
0,0.0007159999999999992,-0.000267,-0.0009450000000000001,33,11
0,0.002148,0.0026989999999999996,0.0038109999999999997,34,11
0,-0.0001789999999999997,-0.0029419999999999997,-0.005488,35,11
0,0.0017369999999999998,8.000000000000194e-06,-0.0010619999999999998,36,11
0,-0.0012570000000000003,-0.001499,-0.0020749999999999996,37,11
0,0.001568,2.7000000000000006e-05,-0.0009179999999999994,38,11
0,0.0025729999999999998,0.0009590000000000002,0.00023399999999999964,39,11
0,0.001561,0.0003970000000000001,-0.00021399999999999967,40,11
0,0.0010659999999999997,-0.0008400000000000003,-0.0022579999999999996,41,11
0,-0.0002569999999999998,0.0010280000000000003,0.002118,42,11
0,0.0019409999999999996,0.0016870000000000001,0.0020119999999999995,43,11
0,0.0019359999999999998,0.0008649999999999999,0.0004509999999999997,44,11
0,1.4999999999999931e-05,-0.0011300000000000001,-0.002157,45,11
0,-0.000527,0.000255,0.0008050000000000004,46,11
0,0.0011030000000000002,0.00013200000000000006,-0.00042800000000000005,47,11
0,0.002663,0.0009369999999999997,0.00013299999999999976,48,11
0,-0.0009090000000000002,0.0006659999999999999,0.0018270000000000003,49,11
0,0.0009769999999999998,-0.00041700000000000005,-0.0013970000000000002,50,11
0,0.0006220000000000002,0.000727,0.0010010000000000002,51,11
0,0.0002890000000000002,0.00109,0.0019,52,11
0,0.000912,-0.00015600000000000005,-0.0008669999999999999,53,11
0,-2.20000000000001e-05,-0.0004619999999999999,-0.0008669999999999999,54,11
0,0.0019660000000000003,0.0002160000000000001,-0.0008059999999999999,55,11
0,0.0002719999999999998,0.001253,0.0022199999999999998,56,11
0,0.00034599999999999985,0.0002590000000000001,0.000278,57,11
0,0.00023700000000000001,-0.000191,-0.00051,58,11
0,0.001536,-4.400000000000004e-05,-0.0010309999999999998,59,11
0,0.001011,-2.7000000000000033e-05,-0.0006739999999999999,60,11
0,0.000798,0.001013,0.001437,61,11
0,0.0001260000000000002,6.4e-05,4.600000000000001e-05,62,11
0,0.0012139999999999998,0.0005499999999999999,0.00029100000000000013,63,11
0,0.0001420000000000001,0.0004869999999999999,0.00084,64,11
0,0.0006939999999999998,-0.0003399999999999999,-0.001079,65,11
0,-0.00011899999999999997,-0.0002960000000000001,-0.0004890000000000002,66,11
0,0.0015339999999999998,0.0003879999999999999,-0.00020700000000000015,67,11
0,-0.0012989999999999996,-0.00027100000000000003,0.0002829999999999999,68,11
0,-0.0009470000000000001,-1.3999999999999988e-05,0.0005630000000000005,69,11
0,-0.0013719999999999997,0.00035999999999999997,0.0015329999999999999,70,11
0,-0.001283,0.002305,0.0,1,12
0,0.0030230000000000005,-0.0017640000000000004,0.0,2,12
0,0.00586,-0.003974000000000001,0.0,3,12
0,-0.004233,0.0029309999999999996,0.0,4,12
0,-0.008100999999999999,0.013116,0.0,5,12
0,-0.00763,0.009688000000000004,0.0,6,12
0,-0.0015110000000000004,-0.0002990000000000002,0.0,7,12
0,-0.000851,-0.002051,0.0,8,12
0,-0.00268,0.0005619999999999997,0.0,9,12
0,-0.0015110000000000006,-0.0009960000000000001,0.0,10,12
0,-0.0026590000000000003,0.00011100000000000023,0.0,11,12
0,-0.0016969999999999993,0.0060230000000000014,0.0,12,12
0,-0.004862000000000001,0.007782,0.0,13,12
0,0.0030449999999999995,-0.0012950000000000006,0.0,14,12
0,-0.002538,0.004338000000000001,0.0,15,12
0,-0.0027300000000000007,0.007677999999999999,0.0,16,12
0,-0.00021400000000000024,-0.0023719999999999995,0.0,17,12
0,0.0013170000000000005,0.0039120000000000005,0.0,18,12
0,0.002392,0.004403000000000001,0.0,19,12
0,-0.004587,0.0025920000000000006,0.0,20,12
0,-0.0038539999999999985,0.0056,0.0,21,12
0,-0.0068379999999999995,0.003785,0.0,22,12
0,0.007609,0.0006659999999999997,0.0,23,12
0,0.002477,-0.0032739999999999996,0.0,24,12
0,-0.0005430000000000001,0.00551,0.0,25,12
0,-0.001206,0.009165,0.0,26,12
0,-0.0009919999999999998,-0.003557,0.0,27,12
0,-0.004132,0.004247000000000001,0.0,28,12
0,-0.0012779999999999996,-0.00023400000000000048,0.0,29,12
0,-0.004425000000000001,0.0024030000000000015,0.0,30,12
0,-0.0006460000000000001,0.0038210000000000006,0.0,31,12
0,-0.0018679999999999999,-0.001951,0.0,32,12
0,0.001323,0.0003240000000000003,0.0,33,12
0,-0.003444,0.004223,0.0,34,12
0,0.0012319999999999996,0.005246999999999998,0.0,35,12
0,-0.0028810000000000003,0.0023549999999999986,0.0,36,12
0,-0.0021409999999999997,0.0012200000000000002,0.0,37,12
0,-0.0016329999999999988,1.600000000000039e-05,0.0,38,12
0,0.0024449999999999993,-0.0022170000000000002,0.0,39,12
0,-0.0007189999999999999,0.0008609999999999998,0.0,40,12
0,0.0008800000000000006,-0.0024730000000000004,0.0,41,12
0,-0.0009330000000000009,0.004588999999999999,0.0,42,12
0,0.00031100000000000073,-0.001881,0.0,43,12
0,-0.002938,0.0018139999999999994,0.0,44,12
0,-0.0008480000000000001,0.002809,0.0,45,12
0,0.0004460000000000001,0.0020269999999999997,0.0,46,12
0,0.0008439999999999999,0.0038279999999999994,0.0,47,12
0,-0.0012439999999999997,0.0028649999999999995,0.0,48,12
0,-0.0019490000000000004,0.0009809999999999997,0.0,49,12
0,0.0003569999999999997,-0.000227,0.0,50,12
0,0.0006510000000000001,-0.0015709999999999995,0.0,51,12
0,-0.0005689999999999996,0.00014999999999999996,0.0,52,12
0,-0.001857,4.9999999999998505e-06,0.0,53,12
0,0.0009330000000000002,0.002077,0.0,54,12
0,-0.0034139999999999995,0.0020879999999999987,0.0,55,12
0,-0.0010319999999999997,0.0020240000000000006,0.0,56,12
0,-0.0007020000000000003,7.000000000000018e-05,0.0,57,12
0,-7.399999999999983e-05,0.0022689999999999993,0.0,58,12
0,-0.0005160000000000003,-6.999999999999942e-05,0.0,59,12
0,-0.0014110000000000001,0.0007150000000000006,0.0,60,12
0,0.00011399999999999949,0.00047999999999999996,0.0,61,12
0,0.0008939999999999998,0.0005449999999999999,0.0,62,12
0,-4.300000000000011e-05,0.0005749999999999993,0.0,63,12
0,0.00049,0.0024259999999999998,0.0,64,12
0,-0.0007290000000000002,3.900000000000008e-05,0.0,65,12
0,-0.002216,0.0019099999999999998,0.0,66,12
0,0.00023400000000000002,-0.0009189999999999999,0.0,67,12
0,-0.0009309999999999999,-0.00031399999999999993,0.0,68,12
0,-0.002044,0.0005859999999999997,0.0,69,12
0,-0.0014719999999999996,0.0013580000000000003,0.0,70,12
0,-0.0029239999999999995,0.004128000000000001,-4.800000000000015e-05,1,13
0,-0.0015369999999999997,-0.0023040000000000005,0.001983,2,13
0,0.0055270000000000015,-0.00264,-0.002228,3,13
0,-0.004585,0.0051389999999999995,0.0005259999999999999,4,13
0,-0.0019009999999999997,0.003169,-0.0002489999999999998,5,13
0,-0.0010829999999999993,0.0025079999999999994,-0.00045700000000000016,6,13
0,-0.0029109999999999995,0.007304,-0.0014810000000000001,7,13
0,-0.003374,0.003125,0.0006819999999999999,8,13
0,-0.0002549999999999998,0.0012390000000000003,-0.00039799999999999997,9,13
0,-0.001837,0.004481,-0.0008799999999999999,10,13
0,-0.003706,0.007928,-0.0012690000000000002,11,13
0,0.0002059999999999999,0.0007220000000000004,-0.00045199999999999993,12,13
0,-0.0012029999999999999,0.0027940000000000005,-0.0005119999999999999,13,13
0,-0.001584,0.005548999999999999,-0.0015119999999999997,14,13
0,-0.005089,0.007362,-0.00015900000000000007,15,13
0,0.0002200000000000004,0.002745,-0.001368,16,13
0,-0.00013499999999999992,0.003998999999999999,-0.0017120000000000004,17,13
0,-0.0016390000000000007,-0.0028969999999999994,0.002316,18,13
0,-0.0013289999999999995,-0.0014000000000000002,0.0014529999999999996,19,13
